,ID expérience,Etat expérience,Statut de l'expérience,Date de publication,Titre,Description,Posté comme,Ressenti usager,Code INSEE Département usager,Intitulé département usager,Intitulé région usager,Code INSEE Région usager,Pays,Intitulé Typologie 1,Code Postal typologie 1,Pays Typologie  1,Canaux Typologie 1,Intitulé Typologie 2,Code Postal typologie 2,Pays Typologie 2,Canaux Typologie 2,Intitulé Typologie 3,Code Postal typologie 3,Pays Typologie 3,Canaux Typologie 3,Hors structure,ID structure 1,Intitulé structure 1,Evaluation utile réponse structure 1 par visiteurs,Evaluation inutile réponse structure 1 par visiteurs,Evaluation  réponse structure 1 par auteur,ID structure 2,Intitulé structure 2,ID structure 3,Intitulé structure  3,Accessibilité,Information/Explication,Relation,Réactivité,Simplicité/Complexité,Expériences Similaires,Amélioration de service à considérer,Action,Date action réalisée,Date action engagée,Tags Métiers,eval,sentiment_eval
120,269430,A traiter,Expérience en attente de réponse,08/11/2021 20:09,"Malgré une difficulté à obtenir tous les actes demandés, je suis satisfaite des échanges qui ont suivi (amabilité et réactivité)","Jai_présenté_plusieurs_demandes_dactes_civil_via_le_site_service-public.fr._Les_demandes_concernaient_5_communes_pour_7_actes.Trois_des_communes_sont_en_lien_avec_le_site_service-public,_il_suffit_de_remplir_les_formulaires.Pour_les_deux_autres,_des_liens_dirigent_vers_les_sites_des_communes.La_première,_le_lien_a_fonctionné._La_demande_a_été_faite,_jai_reçu_un_mail_de_confirmation.La_seconde,_le_lien_depuis_service_public_est_cassé_(404).Jai_cherché_le_site_de_la_commune_sur_internet_et_jai_procédé_à_ma_demande_sur_leur_PageSiteVilleMachin>Démarches>État_civil>Demandes_dacte>Acte de naissanceJai reçu laccusé denregistrement le 21/07/2021.Je nai pas reçu les actes demandés.Conformément aux instructions jai renouvelé ma demande au delà des 8 jours, le 31/07/2021Nous sommes le 11/08/2021, jai de nouveau fait une demande aujourdhui que jai fait suivre dun mail (courtois) au service dÉtat civil de la ville.Une dame ma appelé quelques minutes après et nous avons revu ensemble ce que jai fait. Elle sest assurée de la conformité de mes renseignements (javais joint une photo de ma CNI au mail)Elle ma ensuite donné des instructions pour renouveler directement par mail ma demandeLe but de ce témoignage est dencourager les personnes à communiquer avec courtoisie, même quand il y a un problème. Cette dame navait rien reçu. Il y a certainement un bug informatique.Tant quune info nest pas transmise à la source, on ne peut rectifier et corriger correctement.Malgré les problèmes rencontrés, je suis très satisfaite du site Service-Public et des services contactés pour leur réactivité et un vrai sens du serviceMerci",La personne concernée,Positif,69.0,Rhône,Auvergne-Rhône-Alpes,84.0,France,Service-public.fr,,,"Compte ou espace personnel,Démarche en ligne",Collectivités territoriales - Communes,,,"E-mail,Téléphone",,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,Positif,Positif,Négatif,0,Non,,,,,0,Négatif
121,271277,A traiter,Expérience en attente de réponse,20/11/2019 15:35,www.antai.gouv.fr,"Impossible de me connecter à www.antai.gouv.fr pour signaler une erreur de contravention.
Plusieurs essais à intervalles hebdomadaires n'aboutissent pas.",La personne concernée,Neutre,,,,,France,,,,,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,,,,19,Non,,,,,0,Négatif
122,270016,A traiter,Expérience en attente de réponse,29/03/2021 19:44,Demande acte naissance à l'étranger pour ma maman,"Bonjour,Je vous signale que ma demande d'acte de naissance à l'étranger de ma mère n'a pu se faire que sur mon téléphone et non sur les sites de l'ordinateur que j'employais à ce moment là pour faire cette même demande. Cela m'enregistrait des brouillons.Je vous souhaite de progresser au mieux pour les usagers qui ne sauraient l'utiliser.Cordialement.",Un proche de la personne concernée,Négatif,,,,,France,Service Central d'Etat Civil,,,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,,,Négatif,0,Non,,,,,1,Négatif
123,271149,A traiter,Expérience en attente de réponse,01/08/2020 17:14,Préfecture - demande de carte de séjour,"À la sous-préfecture de Palaiseau (91) il faut plus d'un mois pour obtenir un RDV pour soumettre les documents nécessaires à une demande de carte de séjour.On vous donne une liste avec les documents justificatifs attendus.Notamment : 3 justificatifs de domicileVous arrivez, et communiquez 6 justificatifs de domicile (justificatif mensuel sur les 6 derniers mois).On vous rétorque qu'il faut des justificatifs émanant d'organismes différents.Ce n'est marqué nulle part sur cette fameuse liste.En insistant, on parvient à obtenir un créneau dans la journée.En apportant les justificatifs : Free, EDF, GDF... on vous dit, ah non ça ne suffit pas ??Que faut il apporter alors, qu'est ce que vous considérez comme justificatif valide ?""il nous faudrait un relevé de compte""Serait il possible que les listes de documents demandés soient exhaustives, et non à l'appréciation d'un agent?Au final, on fait perdre énormément de temps (une journée entière et encore en insistant fortement, sinon cela aurait été plus d'un mois de décalage) pour des demandes douteuses et surtout ne correspondant pas aux listes communiquées.",Un proche de la personne concernée,Négatif,,,,,France,Préfecture,91120.0,France,Accueil,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,1,,,,,,,Négatif,,Négatif,,1,Non,,,,,0,Négatif
124,270633,A traiter,Expérience en attente de réponse,10/02/2020 09:26,Acte de naissance en PDF,Ce serait utile de pouvoir obtenir des versions PDF des actes de naissance. Ces derniers pourraient etre authentifiés très facilement avec un QR code ou autre technologie de vérification pour un tiers.,La personne concernée,Négatif,,,,,France,Réseau consulaire,,,,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,1,,,,,,,,,,Négatif,1,Non,,,,,2,Neutre
125,394009,A traiter,Expérience en attente de réponse,01/03/2022 11:03,renouvellement de passeport,"J'ai été très agréablement surprise de la manière dont  mon rendez-vous s'est passé - pas d'attente ou très peu - la personne  a éte charmante, rapide et très courtoise.",La personne concernée,Positif,,,,,États-unis,Réseau consulaire,,,"Accueil,Démarche en ligne",,,,,,,,,Non,LITkCZxB1b,Consulat Général de France à New York,0,0,,,,,,Positif,,Positif,Positif,,0,Non,,,,,4,Positif
126,271164,A traiter,Expérience en attente de réponse,01/02/2020 11:22,dossier retraite,Démarche du dossier retraite intégralement faite sur le site inforetraite.gourv.fr dossier super bien passé mais encore beaucoup trop long j'avais prévu le coup avec un délais de quatre mois mais ça a été juste ..............,La personne concernée,Positif,,,,,France,Carsat,,,"Démarche en ligne,Téléphone,Accueil,Courrier,Compte ou espace personnel,Démarche en ligne",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Positif,Positif,,Négatif,Positif,0,Non,,,,,2,Neutre
127,393365,A traiter,Expérience en attente de réponse,01/03/2022 12:26,Demande de renouvellement carte consulaire. Carte Id,"Les difficultés rencontrées sont sans doute imputables à la situation causée par la crise sanitaire.
Pas ou peu de possibilité de rdv au consulat, démarches en ligne un tantinet labyrinthiques
et parfois peu claires (on a des fois l'impression de tourner en rond dans les marche-à-suivre). 
J'ai essayé  de renouveler ma carte consulaire, de demander une carte d'identité française (en plus de ma carte ID de résident français en Belgique), de renouveler mon passeport...
sans résultats probants ni de réel suivi. 
Cela dit mes expériences précédentes avec le consulat de BXL ont été concluantes et avec un personnel courtois, chaleureux et efficace.",La personne concernée,Neutre,,,,,Belgique,Réseau consulaire,,,"Démarche en ligne,Accueil",,,,,,,,,Non,tU9ix62T3B,Consulat Général de France à Bruxelles,0,0,,,,,,Négatif,,Positif,,Négatif,0,Non,,,,,1,Négatif
128,538326,A traiter,Expérience en attente de réponse,20/12/2021 11:34,découverte et désillusion,"je découvre un peu par hasard mes droits CPF
les explications fournies ne sont pas claires. Les droits acquis ne correspondent pas à la théorie (mi-temps -> 500 pour 1 an)
je n'ai que 219 acquis sur 2020 pour 112 h/mois sur l'année

je travaille 112h/mois depuis longtemps... pourquoi tout est il toujours
si mal expliqué ? Est-ce une punition ?

Et surtout pourquoi n'existe t il pas quelque part une liste des droits avec ce qui les a produits... par mois ou par an mais avec la reférence des heures prises en compte...",La personne concernée,Négatif,81.0,Tarn,Occitanie,76.0,France,Caisse des dépôts (CDC),,,Compte ou espace personnel,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,Négatif,,,Négatif,0,Non,,,,,1,Négatif
129,2885826,A traiter,Expérience en attente de réponse,29/05/2022 22:06,Je regrette de ne pas avoir pu voter en ligne à la présidentielle !,"Voilà aprés avoir suivis le conseil de ma femme et utilisé parallelement mon portale et mon ordinateur j'ai pu voter assez facilement. je regrette de n'avoir pas pu voter de la même façon pour la présidentielle. 
Pour pouvoir voter il faut 2 appareils. On ne peut pas donner le le code après avoir donner l'identifiant. Il faut donc revenir en arrière pour donner le code, ce qui oblige a recommencer à zéro et ainsi de suite.",La personne concernée,Neutre,,,,,Allemagne,Ministère de lEurope et des Affaires étrangères (MEAE),,Allemagne,Démarche en ligne,,,,,,,,,Non,hcxcV5NcXy,Direction des Français à l'étranger et de l'administration consulaire,0,0,,,,,,Positif,,,,Neutre,0,Non,,,,,1,Négatif
130,279795,Traitées,Expérience avec réponse,21/08/2019 11:01,1472 euros reçu de la CAF,"Bonjour,J'ai reçu en novembre dernier un virement de la CAF de 1472 euros. Je n'ai reçu aucune explication sur les raisons de ce virement. J'ai donc contacté ma CAF du Val-de-Marne via le formulaire en ligne pour connaître les raisons de ce virement et pour éviter de recevoir des mois après une demande de remboursement de trop-perçus. La CAF du Val-de-Marne m'a indiqué qu'ils ne connaissaient pas les raisons de ce virement et que je devais m'adresser à la CAF de Paris. J'ai en effet déménagé en juin 2018 de Paris vers le Val de Marne. Je leur ai demandé en retour s'ils pouvaient me donner des contacts à la CAF de Paris pour que je puisse leur transmettre mes interrogations. Ils m'ont indiqué que je pouvais les contacter par téléphone. En appelant la CAF -  sur un numéro surtaxé -, ils m'ont indiqué que je pouvais contacter la CAF de Paris en utilisant mes anciens identifiants de la CAF de Paris sur le site internet de la CAF. Après plusieurs mois et plusieurs contacts infructueux, j'ai enfin pu avoir une réponse à ma question en m'adressant via le formulaire en ligne à la CAF de Paris. Le virement correspondait à un arriéré de prime d'activité.  Cette expérience m'a laissé plusieurs interrogations. 1/ Pourquoi une CAF locale X ne transmet pas directement les questions des usagers vers une CAF locale Y qui détient les éléments de réponse? Vous n'avez pas des canaux de communication entre les CAF?2/ Lorsqu'on reçoit un virement aussi important, pourquoi ne reçoit-on pas un courrier papier ou sur le compte en ligne expliquant les raisons de ce virement? 3/ Pourquoi la CAF du Val-de-Marne ne m'a pas expliqué dès le départ qu'on pouvait toujours se connecter à son ancien compte lié à la CAF d'un autre département avec ses anciens identifiants? 4/ Comment cela se fait-il que le numéro de téléphone de la CAF est surtaxé? Malgré ces échanges longs qui m'ont coûté beaucoup d'énergie et de temps, je suis reconnaissant à la CAF d'avoir repéré des erreurs dans mon dossier et de les avoir rectifiées (je suppose d'ailleurs que c'est mon déménagement qui a entraîné une relecture de mon dossier).",La personne concernée,Neutre,,,,,France,CAF,,,"Démarche en ligne,Téléphone",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,1,0,,,,,,,,,,,5,Non,,,,,0,Négatif
131,390031,A traiter,Expérience en attente de réponse,27/12/2021 19:08,Excellente équipe de Madrid,"Madrid a de la chance de compter sur un consulat dynamique, proche et efficace.  Que ce soit pour l'organisation des élections, pour la gestion des affaires sociales avec les associations ou les tournées consulaires, nos compatriotes peuvent compter sur une équipe de grands professionnels et d'excellents consuls . Merci à tous pour faciliter nos démarches et pour leur assistance à nos compatriotes dans le besoin.",La personne concernée,Positif,,,,,Espagne,Réseau consulaire,,,"Accueil,Courrier,Démarche en ligne,E-mail,Réseaux Sociaux,Téléphone",,,,,,,,,Non,gV01cwYpjN,Consulat Général de France à Madrid,0,0,,,,,,Positif,,Positif,,,0,Non,,,,,4,Positif
132,270034,A traiter,Expérience en attente de réponse,25/03/2021 09:41,Merci aux agents de la mairie de Pontault Combault pour les démarches de report de notre mariage,"Avec le Covid 19, mon mariage a été annulé voir reporté, j'ai beaucoup apprécié les différents interlocuteur de la mairie de mon lieu de résidence qui ont, toutes fait au mieux pour nous satisfaire ma femme et moi. Merci aux agents des mairies pour le travail qu'ils font au quotidien",La personne concernée,Positif,,,,,France,Collectivités territoriales - Communes,77340.0,,"Téléphone,Accueil",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,Positif,Positif,,,0,Non,,,,,4,Positif
133,270990,A traiter,Expérience en attente de réponse,03/04/2020 12:19,Commissariat fermé,"Je me suis rendu au commissariat secteur sud de Mulhouse pour la validation d'une pré-plainte en ligne. Bien que les horaires indiquent une ouverture à partir de 8h00 le mercredi, le commissariat était toujours fermé à 8h25, sans indications particulières. J'ai appelé le standard du commissariat central qui m'a indiqué qu'il fallait attendre.",La personne concernée,Négatif,,,,,France,Réseau hors réseau,,,,COMMISSARIAT DE POLICE,,,Accueil,Pré-plainte en ligne (PPEL),,,Démarche en ligne,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,,,,0,Non,,,,,1,Négatif
134,3494284,A traiter,Expérience en attente de réponse,20/03/2023 10:51,Que se passe-t-il à la sous préfecture de Saint-Germain-En-Laye Partie 2,"Bonjour,
Je voulais partager la suite de mon histoire à la sous-préfecture de Saint-Germain-En-Laye.  Pour rappel, la date d'expiration de mon titre étudiant était le 4 janvier et j'ai déposé mon dossier de titre de séjour sur la plateforme ANEF en ligne, le 21 octobre 2022 (soit >2mois avant l'expiration de mon titre de séjour). Comme tout le monde, j'ai relancé par tous les canaux possibles, mais en vain, pas de nouvelles. Par miracle, j'ai fait la queue pendant une heure dans le froid et dans la pluie pour avoir une attestation de prolongation qu'un agent administratif a ""donnée"" aux personnes collées sur les grilles de la préfecture qui ont fait la queue car on ne pouvait pas rentrer.

2 mois après, toujours pas de nouvelles, mon entreprise me relance car l'attestation allait expirer en avril. Pour anticiper, la suspension à nouveau, de mon contrat d'alternance, je me suis rendu à la sous-préfecture cette semaine.
Malgré les énormes retards, il y a des efforts qu'il faut saluer :
- une infrastructure en dur permettant la gestion des files et évitant les doublages
- possibilité d'entrer à l'intérieur de la sous-préfecture
- un être humain nous parle face à face de notre dossier
Résultat : j'ai pu enfin avoir ma décision favorable! 

En espérant, que cette tendance s'accélère pour rattraper rapidement tout le retard (>1an ). Car, l'impact est énorme sur la santé physique et mentale, la situation financière de familles entières qui dépendent de ce papier.

Pour ceux et celles qui étaient dans la même situation que moi, ne perdez pas espoir, anticipez l'expiration, arrivez très tôt et respectez les personnes de la file qui sont arrivées avant vous.

J'en profite pour demander à la préfecture de Versailles qui a décidé de faire retirer des titres de séjour à la sous-préfecture de Saint-Germain-En-Laye depuis le 3 mars 2023 de revoir sa décision. La sous-préfecture connaît d'énormes difficultés et a encore du mal à gérer ses dossiers, pourquoi en rajouter d'autres?",La personne concernée,Neutre,78.0,Yvelines,Île-de-France,11.0,France,Sous-préfecture,78100.0,France,"Accueil,Courrier,Démarche en ligne,E-mail",,,,,,,,,Non,5WnyKJLaQz,Préfecture des Yvelines,0,0,,5WnyKJLaQz,Préfecture des Yvelines,,,Positif,,,Négatif,Négatif,8,Non,,,,Titre de séjour,1,Négatif
135,388745,A traiter,Expérience en attente de réponse,23/12/2021 09:07,Confronté à l'inefficacité,"L'ambassade de France au Pérou n'est déjà pas très réputée pour son efficacité et elle l'a encore démontré pendant cette crise.

Voulant rapatrier ma fille française accompagnée de sa mère Péruvienne, nous avons fait toutes les démarches nécessaires en août 2020 pour prendre un des derniers avions en septembre 2020.
Pas de réponse du consulat... J'insiste... Finalement au bout de quasiment un mois je reçois une réponse me demandant d'autres papiers...
L'autorisation d'entrée sur le territoire avait été supprimée 2 jours avant et le fonctionnaire au lieu de nous prévenir, nous demande d'autres documents qui n'avaient rien à voir... Puis à nouveau plus de nouvelles...
J'ai donc appelé l'ambassade tous les jours jusqu'à tomber sur cette même personne qui n'a pas compris ni su m'expliquer son courriel.

Plus d'un mois de perdu et aucunes excuses ni considérations pour ma petite fille de 3 ans, ne parlons même pas de sanctions.

Mais le pire restait à venir... en France!",La personne concernée,Négatif,,,,,Pérou,Réseau consulaire,,,"E-mail,Téléphone",,,,,,,,,Non,XSSLCFY5oa,Ambassade de France au Pérou,0,0,,,,,,Négatif,,,Négatif,Négatif,0,Non,,,,,0,Négatif
