Index_x,Adresse_complète,Auteur,Date_x,Note_x,Commentaire_x,lat,lng,Ville,Unnamed: 0,Description,Intitulé de la structure,desc,desc_clean,Index_y,Date_y,Note_y,Commentaire_y,subject_number,subject_name
2.0,Gendarmerie Nationale 48 rue du Torpilleur Sirocco 63000 CLERMONT-FERRAND,M P- -S,il y a un an,4.0,Lieu sympathique acceuil chaleureuse seul bemol  on ne peut y dormir que 3 nuits cest pourquoi je ne laisse que 4 toiles,45.7831,3.0824,CLERMONT-FERRAND,,,,,,,,,,,
3.0,Gendarmerie Nationale 48 rue du Torpilleur Sirocco 63000 CLERMONT-FERRAND,Mathis,il y a un an,5.0,,45.7831,3.0824,CLERMONT-FERRAND,,,,,,,,,,,
4.0,Gendarmerie Nationale 48 rue du Torpilleur Sirocco 63000 CLERMONT-FERRAND,Slayvato Lover (Slayvato),il y a 2 ans,1.0,,45.7831,3.0824,CLERMONT-FERRAND,,,,,,,,,,,
5.0,Gendarmerie Nationale 48 rue du Torpilleur Sirocco 63000 CLERMONT-FERRAND,Lawra Lombard,il y a 2 ans,5.0,,45.7831,3.0824,CLERMONT-FERRAND,,,,,,,,,,,
6.0,Gendarmerie Nationale 48 rue du Torpilleur Sirocco 63000 CLERMONT-FERRAND,Mzero,il y a 2 ans,5.0,,45.7831,3.0824,CLERMONT-FERRAND,,,,,,,,,,,
1.0,Gendarmerie Nationale 124 Av du Général Sarrail 51000 CHALONS EN CHAMPAGNE,Nourdine Chioukh,il y a un an,3.0,Merci pour votre travail et merci de nous faire attendre sous la pluie  ,,,CHALONS EN CHAMPAGNE,,,,,,,,,,,
2.0,Gendarmerie Nationale 124 Av du Général Sarrail 51000 CHALONS EN CHAMPAGNE,Anthony Chantier,il y a un an,5.0,Merci pour votre travail,,,CHALONS EN CHAMPAGNE,,,,,,,,,,,
3.0,Gendarmerie Nationale 124 Av du Général Sarrail 51000 CHALONS EN CHAMPAGNE,renaudet anne laure,il y a un an,5.0,Sympa,,,CHALONS EN CHAMPAGNE,,,,,,,,,,,
1.0,Gendarmerie Nationale 2 rue Albert Bettanier 57070 METZ,Bernard Challamel,il y a un an,4.0,Bon accueil,49.1203,6.1778,METZ,,,,,,,,,,,
2.0,Gendarmerie Nationale 2 rue Albert Bettanier 57070 METZ,Arthur Medemblik,il y a un an,5.0,Des gendarmes trs humains et intresss nous ont permis de travailler sur notre projet Formula Student de la Metz Racing Team pendant prs dun mois tout le monde tait trs sympathique aidants et motivs  nous aider  bientt,49.1203,6.1778,METZ,,,,,,,,,,,
3.0,Gendarmerie Nationale 2 rue Albert Bettanier 57070 METZ,Tiffany Tmsi,il y a 2 ans,5.0,,49.1203,6.1778,METZ,,,,,,,,,,,
1.0,Gendarmerie Nationale 61 rue Victor Mac-Auliffe 97400 SAINT-DENIS,deus deus,il y a un an,1.0,Plusieurs appel pour tapage  lopratrice me prend de haut comme si je la drang dans sa pause caf  Au bout de 4 appel en 4h  aucune patrouille est pass  Ne soyez pas tonn quand les gens drape et dchire les dents de ces prolos qui sans gne ce permettent ce que bon leur semble ,48.9356,2.3539,SAINT-DENIS,160.0,Plusieurs appel pour tapage  l operatrice me prend de haut comme si je la derange dans sa pause cafe  Au bout de 4 appel en 4h  aucune patrouille est passe  Ne soyez pas etonne quand les gens derape,,plusieurs appel pour tapage operatrice prend haut comme derange dans pause cafe bout appel aucune patrouille est passe soyez pas etonne quand les gens derape,appel tapag oper haut derang caf appel patrouill pass eton gen,1.0,il y a un an,1.0,Plusieurs appel pour tapage  l operatrice me prend de haut comme si je la derange dans sa pause cafe  Au bout de 4 appel en 4h  aucune patrouille est passe  Ne soyez pas etonne quand les gens derape,1.0,appel_intervention
,85 Bd Clémenceau,,,,,,,,0.0,"L'année dernière ma fille et moi même avons été menacées de mort par son ex-compagnon. La gendarmerie où nous nous sommes rendues n'a pas voulu prendre la plainte de ma fille. J'ai écrit à la procureur de la République, qui a fait suivre le dossier. J'ai été entendue en décembre 2018. J'écris cette histoire en août 2018, ma fille a été entendue en mars 2018, et son compagnon continue son petit chantage et ses petites menaces. Il boit, il a perdu son permis 2 fois. Ma fille a de temps en temps la garde des enfants (2 fois ce mois-ci). Son ancien compagnon les a le reste du temps. Il a récemment lui-même porté plainte contre l'actuel compagnon de ma fille car celui-ci a attaché sur sa chaise ma petite fille qui ne voulait pas rester a table. Il sera donc poursuivi pour avoir attaché ma petite fille... Tandis que l'ancien compagnon continue de nous menacer et a même dit  à l'actuel compagnon ""qu'il allait prendre cher"", ce qui est une menace de mort. Il n'aura sans doute rien pour cette menace...Pour moi, c'est le monde a l'envers et on n'arrive plus à supporter la situation : il nous pourri la vie depuis 2015 et le décès de mon mari. Nous n'en pouvons plus et nous avons un peu perdu confiance en la justice. L'ex-compagnon de ma fille est quelqu'un d'immature. Il est alcoolique inconscient avec ses enfants.  On est perdues : je suis séparée de ma fille par 400km. Au moins ça me rassure qu'il n'a pas son permis mais il nous bousille la vie à toutes les 2. Mes petits enfants sont entre 2. Ça devient insupportable et ça nous rend malade. Je souhaiterais pouvoir faire accélérer les choses pour en finir une bonne fois pour toute.",Ma Gendarmerie,annee derniere fille moi meme avons menacees mort par son compagnon gendarmerie nous nous sommes rendues pas voulu prendre plainte fille ecrit procureur republique qui fait suivre dossier entendue decembre ecris cette histoire aout fille entendue mars son compagnon continue son petit chantage ses petites menaces boit perdu son permis fois fille temps temps garde des enfants fois mois son ancien compagnon les reste temps recemment lui meme port plainte contre actuel compagnon fille car celui attach sur chaise petite fille qui voulait pas rester table sera donc poursuivi pour avoir attach petite fille tandis que ancien compagnon continue nous menacer meme dit actuel compagnon allait prendre cher qui est une menace mort aura sans doute rien pour cette menace pour moi est monde envers arrive plus supporter situation nous pourri vie depuis deces mon mari nous pouvons plus nous avons peu perdu confiance justice compagnon fille est quelqu immature est alcoolique inconscient avec ses enfants est perdues suis separee fille par moins rassure pas son permis mais nous bousille vie toutes les mes petits enfants sont entre devient insupportable nous rend malade souhaiterais pouvoir faire accelerer les choses pour finir une bonne fois pour toute,menace mort rendu ecrit procureur suivr entendu ecris histoir entendu continu pet petit menac perdu perm gard enfant ancien rest recent contr actuel attach chais petit voul rest attach petit ancien continu menac actuel cher menac mort menac mond arriv pourr vi perdu confianc justic alcool inconscient enfant perdu rassur perm vi petit enfant devient rend malad souhait pouvoir fin,,,,,0.0,refus_plainte
,85 Bd Clémenceau,,,,,,,,1.0,"Ce matin 5 h une personne sur le bord de la route marrête alors que jallais travailler. Je marrête entrouvre ma fenêtre : il me dit ""jai crevé, pouvez vous me prêter votre cric ? Jen ai pas"" Je lui dis que la voiture na pas de cric et là il me demande si je peut venir l'éclairer. Ce que je ne trouve pas normal, vu quon n'a pas de cric pour changer sa roue. Je repars et jappelle la gendarmerie et leur raconte le comportement suspect de la personne. L'agent note ce que je lui raconte, et il me dit ""cest noté"".Jai eu  limpression davoir fait une bonne action, mais une heure plus tard mon collègue arrive au travail et me raconte quune personne sur le bord de la route lui a demandé de s'arrêter je lui raconte mon histoire et là je me dis que je fais une bonne action pour arrêter cette arnaque en appelant la gendarmerie et rien n'est fait ! Attendez vous quune personne soit agressée ou détroussée pour intervenir ? J'aimerais que les forces de l'ordre fasse plus que de verbaliser les automobilistes, surtout quand ils peuvent faire quelque chose pour améliorer la sécurité dans ce pays ! C'est à croire qu'ils ne se déplacent pas à 5 h du matin : cest trop tôt  !",Ma Gendarmerie,matin une personne sur bord route arrete alors que allais travailler arrete entrouvre fenetre dit creve pouvez vous preter votre cric pas lui dis que voiture pas cric demande peut venir eclairer que trouve pas normal pas cric pour changer roue repars appelle gendarmerie leur raconte comportement suspect personne agent note que lui raconte dit est note impression avoir fait une bonne action mais une heure plus tard mon collegue arrive travail raconte une personne sur bord route lui demand arreter lui raconte mon histoire dis que fais une bonne action pour arreter cette arnaque appelant gendarmerie rien est fait attendez vous une personne soit agressee detroussee pour intervenir aimerais que les forces ordre fasse plus que verbaliser les automobilistes surtout quand ils peuvent faire quelque chose pour ameliorer securit dans pays est croire ils deplacent pas matin est trop tot,bord rout arret travaill arret fenetr pouv cric voitur cric ven trouv cric chang repar appel racont comport suspect agent not racont not arriv travail racont bord rout arret racont histoir arret arnaqu appel attend agresse interven aim forc ordre verbalis secur pay,,,,,0.0,refus_plainte
,85 Bd Clémenceau,,,,,,,,2.0,"Ma fille et deux de ses amies ont eu un accident peu avant Dreux venant dOrléans le jeudi 31 octobre après midi. ;La gendarmerie est intervenue pour sécuriser le lieu de l'accident et faire les constatations d'usages, car il y avait les pompiers, pour une blessée qui a été transportée à l'hôpital. ;Après le départ des pompiers et de la dépanneuse les gendarmes ont abandonné ma fille et une de ses amies en pleine campagne, sous la flotte... débrouillez vous. ;La mère de la personne a eu du mal à les trouver quand elle est venue les chercher, avant d'aller à l'hôpital. ;Tous les jours nous avons des appel à témoins de personnes qui ont disparues et je trouve le comportement de la gendarmerie complètement inconscient à ce moment là.",Ma Gendarmerie,fille deux ses amies ont accident peu avant dreux venant orleans jeudi octobre apres midi gendarmerie est intervenue pour securiser lieu accident faire les constatations usages car avait les pompiers pour une blessee qui transportee hopital apres depart des pompiers depanneuse les gendarmes ont abandonn fille une ses amies pleine campagne sous flotte debrouillez vous mere personne mal les trouver quand elle est venue les chercher avant aller hopital tous les jours nous avons des appel temoins personnes qui ont disparues trouve comportement gendarmerie completement inconscient moment,accident ven intervenu accident pompi hopital depart pompi abandon plein campagn debrouill mer trouv venu cherch hopital appel temoin trouv comport complet inconscient,,,,,-1.0,autre
,85 Bd Clémenceau,,,,,,,,3.0,"Bonjour,Je me suis présenté aujourdhui à 14h05 à la gendarmerie de valreas. Javais besoin de renseignements relatifs pour un problème de conduite malgré un permis suspendu et une garde denfant. Je sonne donc à linterphone et après quelques secondes un gendarme me répond et me demande la raison de ma venue. Je me présente, et lui expose succinctement les raisons de ma visite. Je pensais que celui ci allait mouvrir. Mais non, il me laisse dans la rue devant linterphone à exposer les détails de ma venue... cest ça le sens de laccueil dans la gendarmerie ? Pourquoi mettre une affiche « ;accueil du public ;» si cest pour être laissé à la rue?Je suis collègue de la police nationale. Je comprends quon filtre les entrées vu lépoque et les événements récurrents que nous connaissons mais de là à laisser les gens dehors dans la rue au mistral pour leur donner des renseignements je pense quil y a des limites...Jattendrai donc de descendre à Orange pour aller au commissariat et avoir un véritable accueil ...",Ma Gendarmerie,bonjour suis present aujourd hui gendarmerie valreas avais besoin renseignements relatifs pour probleme conduite malgr permis suspendu une garde enfant sonne donc interphone apres quelques secondes gendarme repond demande raison venue presente lui expose succinctement les raisons visite pensais que celui allait ouvrir mais non laisse dans rue devant interphone exposer les details venue est sens accueil dans gendarmerie pourquoi mettre une affiche accueil public est pour etre laiss rue suis collegue police nationale comprends filtre les entrees epoque les evenements recurrents que nous connaissons mais laisser les gens dehors dans rue mistral pour leur donner des renseignements pense des limites attendrai donc descendre orange pour aller commissariat avoir veritable accueil,present valr besoin renseign relat conduit perm gard enfant interphon second repond raison venu present expos raison visit ouvr laiss ru dev interphon expos detail venu sen affich laiss ru national comprend epoqu laiss gen ru renseign limit attendr,,,,,0.0,refus_plainte
,85 Bd Clémenceau,,,,,,,,4.0,"Bonjour,Je vous fais part d' un extrait de  récit que je vais publier,avec une note d'humour, difficultés autour d'une hospitalisation, en particulier mauvais accueil téléphonique d'un gendarme alors que ça n'allait pas du tout... bonne lecture..... Deux heures d'attente et verdict...infection, tendon peut-être lésé, chirurgie ambulatoire planifiée pour le lendemain.Et une ordonnance d'anti-biotiques et anti-douleurs à prendre dès le soir. Et là, la galère!""..."" Au secrétariat on m' a dit  qu' Auchan Plaisir fermait à 21h30 et qu'il y a une pharmacie.Hélas ferméNous décidons d'aller dans Plaisir centre vers une Pharmacie de quartier. Sur sa vitrine est indiquée «  pour les pharmacies de garde composez le 3237 ».Ce que je fais. Le 3237 me redis Elancourt, toujours sans adresse, et un message «  vous devez être muni d'une ordonnance et contacter un commissariat de Police ».Bon je fais le 17 «  Gendarmerie nationale bonjour »« Bonsoir Monsieur (il est 22 heures), j'ai besoin de médicaments , on me redirige vers une pharmacie à Elancourt et je n'ai pas son adresse «  Ah mais moi non plus madame, je ne gère pas les pharmacies de la région »« Mais on me dit de consulter un commissariat alors j'ai fait le 17 »«  oui madame, mais ici c'est la gendarmerie nationale, pas la police »«  Bien, pouvez-vous m'indiquer l'adresse ou le téléphone d'un commissariat à Plaisir ou à Elancourt ?«  Non madame, je ne gère pas les commissariats de Police des Yvelines, ici c'est la Gendarmerie »«  Oui mais là j'ai besoin de médicament à prendre avant mon opération, et d'anti douleurs, je souffre tellement je me sens mal je crois que je vais m'évanouir »«  Ah Madame, et bien, si vous devez vous évanouir, appelez donc le 18 »Mais comment ose-t-on répondre ainsi à une personne en difficulté!...Finalement à force de consultations internet nous trouvons le commissariat de Plaisir Accueil sympa, ils appellent la pharmacie après m' avoir demandé ordonnance et pièce d'identité.Merci à eux !Je déplore cette rivalité entre gendarmerie et police qui ne concerne qu'eux. Quand on fait le 17 on n'a pas vraiment le choix. C'est leur devoir de nous aider je déplore la réaction de ce gendarme",Ma Gendarmerie,bonjour vous fais part extrait recit que vais publier avec une note humour difficultes autour une hospitalisation particulier mauvais accueil telephonique gendarme alors que allait pas tout bonne lecture deux heures attente verdict infection tendon peut etre lese chirurgie ambulatoire planifiee pour lendemain une ordonnance anti biotiques anti douleurs prendre des soir galere secretariat dit auchan plaisir fermait une pharmacie helas fermenous decidons aller dans plaisir centre vers une pharmacie quartier sur vitrine est indiquee pour les pharmacies garde composez que fais redis elancourt toujours sans adresse message vous devez etre muni une ordonnance contacter commissariat police bon fais gendarmerie nationale bonjour bonsoir monsieur est heures besoin medicaments redirige vers une pharmacie elancourt pas son adresse mais moi non plus madame gere pas les pharmacies region mais dit consulter commissariat alors fait oui madame mais ici est gendarmerie nationale pas police bien pouvez vous indiquer adresse telephone commissariat plaisir elancourt non madame gere pas les commissariats police des yvelines ici est gendarmerie oui mais besoin medicament prendre avant mon operation anti douleurs souffre tellement sens mal crois que vais evanouir madame bien vous devez vous evanouir appelez donc mais comment ose repondre ainsi une personne difficulte finalement force consultations internet nous trouvons commissariat plaisir accueil sympa ils appellent pharmacie apres avoir demand ordonnance piece identite merci eux deplore cette rivalit entre gendarmerie police qui concerne eux quand fait pas vraiment choix est leur devoir nous aider deplore reaction gendarme,part vais not difficult hospitalis particuli mauv lectur attent ordon anti anti douleur ferm pharmac centr ver pharmac indique pharmac gard compos adress messag dev ordon contact national besoin medic redirig ver pharmac adress ger pharmac region consult national pouv adress ger besoin medic oper anti douleur tel sen crois vais evanou dev evanou appel ose repondr difficult final forc consult internet trouvon pharmac ordon identit concern choix devoir aid reaction,,,,,0.0,refus_plainte
,85 Bd Clémenceau,,,,,,,,5.0,"Lors d'un appel au secours (112) faite par une connaissance, une gendarme est arrivée sur les lieux et m'a posé des questions personnelles auxquelles j'ai répondu. Le lendemain, une amie m'a raconté des détails que seule la gendarme pouvait connaitre. Au lieu d'avouer ses torts, celle-ci a accusé mon amie et lorsqu'elle a parlé à mon amie, elle m'a accusée moi ! Comment est-ce possible de ne pas respecter le secret professionnel alors qu'il est fondamental dans ce métier ? Comment peut-on faire une plainte formelle ? Ne pas faire confiance est mon conseil.",Ma Gendarmerie,lors appel secours faite par une connaissance une gendarme est arrivee sur les lieux pos des questions personnelles auxquelles repondu lendemain une amie racont des details que seule gendarme pouvait connaitre lieu avouer ses torts celle accus mon amie lorsqu elle parl mon amie elle accusee moi comment est possible pas respecter secret professionnel alors est fondamental dans metier comment peut faire une plainte formelle pas faire confiance est mon conseil,appel secour connaiss arrive pos question personnel repondu racont detail seul pouv connaitr accus parl possibl respect professionnel meti confianc conseil,,,,,0.0,refus_plainte
,85 Bd Clémenceau,,,,,,,,6.0,"Je suis allé ""comme tous les ans"" à la gendarmerie de ma commune pour bénéficier de l'opération tranquillité vacances (OTV) pendant mes vacances, Mais cette année les personnels de la brigade de gendarmerie n'ont pas voulus prendre les clés du portail de mon domicile, sous prétexte qu'ils n'avaient pas le droit de rentrer sur un terrain privé si le portail était fermé à clé, quand bien même le propriétaire donnait son accord par écrit. Par contre si le portail n'était pas fermé ils pouvaient rentrer.  Mais ils m'ont dit que, de toutes façons, ils passeraient  devant chez moi. J'ai alors expliqué que ce n'était pas la peine car mon habitation n'est pas visible de la rue, cachée par une haie de 5 ou 6 m. de plus,  une cour quasiment fermée par des granges et bâtiments, masquent la maison, ce qui fait qu'un passage sur la rue est inopérant. Tout cela alors que l'année dernière  un gendarme de mes amis, (qui depuis a été muté)  avait pris les clés de mon portail. Donc il y a deux hypothèses  : ou bien les gendarmes n'ont effectivement pas le droit d'ouvrir un portail fermé à clé même avec l'accord du propriétaire et cette opération de surveillance est pour le moins, pas très efficace ;  ou bien alors les gendarmes ne voulaient pas se compliquer la vie avec mes clés.",Ma Gendarmerie,suis all comme tous les ans gendarmerie commune pour beneficier operation tranquillit vacances otv pendant mes vacances mais cette annee les personnels brigade gendarmerie ont pas voulus prendre les cles portail mon domicile sous pretexte ils avaient pas droit rentrer sur terrain priv portail etait ferm cle quand bien meme proprietaire donnait son accord par ecrit par contre portail etait pas ferm ils pouvaient rentrer mais ils ont dit que toutes facons ils passeraient devant chez moi alors expliqu que etait pas peine car mon habitation est pas visible rue cachee par une haie plus une cour quasiment fermee par des granges batiments masquent maison qui fait passage sur rue est inoperant tout cela alors que annee derniere gendarme mes amis qui depuis mute avait pris les cles mon portail donc deux hypotheses bien les gendarmes ont effectivement pas droit ouvrir portail ferm meme avec accord proprietaire cette operation surveillance est pour moins pas tres efficace bien alors les gendarmes voulaient pas compliquer vie avec mes cles,oper tranquill vacanc otv pend vacanc personnel brigad cle portail domicil pretext droit rentr portail ferm cle proprietair accord ecrit contr portail ferm pouv rentr facon pass dev expliqu pein habit visibl ru ferme maison passag ru cle portail effect droit ouvr portail ferm accord proprietair oper surveil efficac voul compliqu vi cle,,,,,0.0,refus_plainte
